frame,zoom_level,uncertainty,area,conf,lost,latency,command
925,2,0.053540,0.01541694,0.888186,0,0.016156,keep
926,2,0.060338,0.01466147,0.870016,0,0.016348,keep
927,2,0.066273,0.01434072,0.871192,0,0.016000,keep
928,2,0.069242,0.01482887,0.847421,0,0.015524,keep
929,2,0.100846,0.01417667,0.810539,0,0.015836,keep
930,2,0.109578,0.01213146,0.826227,0,0.015339,keep
931,2,0.087372,0.01127316,0.794602,0,0.015284,keep
932,2,0.075604,0.01147886,0.848246,0,0.015698,keep
933,2,0.079657,0.01107928,0.847246,0,0.015989,keep
934,2,0.090618,0.01218142,0.859344,0,0.016801,keep
935,2,0.046555,0.01252069,0.897779,0,0.016607,keep
936,2,0.074673,0.01316538,0.883766,0,0.015713,keep
937,2,0.097722,0.01419685,0.893013,0,0.015781,keep
938,2,0.088965,0.01436112,0.885360,0,0.016160,keep
939,2,0.139775,0.01269175,0.872420,0,0.016265,keep
940,2,0.107081,0.01176176,0.861928,0,0.015979,keep
941,2,0.116349,0.01196506,0.877668,0,0.015940,keep
942,2,0.132425,0.01181801,0.857359,0,0.015446,keep
943,2,0.125937,0.01222440,0.888185,0,0.016017,keep
944,2,0.158738,0.01367529,0.843712,0,0.016037,keep
945,2,0.160324,0.01542119,0.892469,0,0.015368,keep
946,2,0.153494,0.01608284,0.879779,0,0.015622,keep
947,2,0.165108,0.01517935,0.879953,0,0.015422,keep
948,2,0.166956,0.01374806,0.881114,0,0.016296,keep
949,2,0.185953,0.01220645,0.850757,0,0.015632,keep
950,2,0.191923,0.01136398,0.830748,0,0.015629,keep
951,2,0.190393,0.01074285,0.825141,0,0.015727,keep
952,2,0.203555,0.01164538,0.833900,0,0.015691,keep
953,2,0.181009,0.01236974,0.817162,0,0.016048,keep
954,2,0.165014,0.01302906,0.851951,0,0.015754,keep
955,2,0.134741,0.01324146,0.884104,0,0.015872,keep
956,2,0.118805,0.01303190,0.907902,0,0.015819,keep
957,2,0.140996,0.01143849,0.886433,0,0.015873,keep
958,2,0.131433,0.00996288,0.877419,0,0.016190,keep
959,2,0.130573,0.00918495,0.850050,0,0.016143,keep
960,2,0.141800,0.00872569,0.806629,0,0.016259,keep
961,2,0.146570,0.00884486,0.804159,0,0.016241,keep
962,2,0.172875,0.00980876,0.806508,0,0.015552,keep
963,2,0.123262,0.01045158,0.862710,0,0.016287,keep
964,2,0.155542,0.01116511,0.848716,0,0.015880,keep
965,2,0.114546,0.01103244,0.868716,0,0.015556,keep
966,2,0.112550,0.01038972,0.870034,0,0.015862,keep
967,2,0.149228,0.00862829,0.836885,0,0.016126,keep
968,2,0.112126,0.00774029,0.869058,0,0.015407,zoom_in_to_4
969,4,0.128205,0.00796985,0.899058,0,0.015755,keep
970,4,0.103631,0.00773993,0.891339,0,0.015572,keep
971,4,0.114078,0.00743805,0.877450,0,0.015321,keep
972,4,0.088358,0.00742514,0.905479,0,0.015423,keep
973,4,0.097755,0.00745166,0.900475,0,0.015481,keep
974,4,0.123439,0.00753242,0.886447,0,0.015763,keep
975,4,0.109593,0.00747311,0.876982,0,0.015538,keep
976,4,0.117471,0.00713405,0.878709,0,0.015718,keep
977,4,0.146568,0.00636903,0.893220,0,0.016015,keep
978,4,0.126787,0.00631656,0.884781,0,0.016535,keep
979,4,0.137354,0.00680469,0.912836,0,0.015608,keep
980,4,0.126188,0.00659303,0.891326,0,0.015299,keep
981,4,0.131474,0.00660921,0.878333,0,0.015877,keep
982,4,0.125151,0.00615302,0.905587,0,0.015775,keep
983,4,0.137332,0.00612976,0.886501,0,0.015597,keep
984,4,0.145033,0.00591950,0.853773,0,0.015838,keep
985,4,0.124913,0.00584391,0.879637,0,0.015745,keep
986,4,0.140252,0.00563400,0.896509,0,0.015786,keep
987,4,0.151263,0.00565465,0.887976,0,0.015875,zoom_out_to_2
988,2,0.169621,0.00595020,0.885422,0,0.016286,keep
989,2,0.159347,0.00569115,0.869542,0,0.016207,keep
990,2,0.158379,0.00587503,0.866520,0,0.017048,keep
991,2,0.194028,0.00515696,0.862389,0,0.016358,keep
992,2,0.190902,0.00537294,0.815474,0,0.016846,keep
993,2,0.181182,0.00503804,0.801355,0,0.016445,keep
994,2,0.212145,0.00431633,0.767800,0,0.016254,keep
995,2,0.213428,0.00462114,0.791579,0,0.016684,keep
996,2,0.199820,0.00502944,0.803517,0,0.016099,keep
997,2,0.188844,0.00543172,0.807350,0,0.016425,keep
998,2,0.172019,0.00533145,0.840046,0,0.016073,keep
999,2,0.170376,0.00497803,0.825854,0,0.015457,keep
1000,2,0.168918,0.00497259,0.838648,0,0.015946,keep
1001,2,0.201961,0.00444265,0.806836,0,0.016180,keep
1002,2,0.166666,0.00409288,0.821079,0,0.016317,keep
1003,2,0.178631,0.00426398,0.828751,0,0.016543,zoom_in_to_4
1004,4,0.196159,0.00457239,0.742508,0,0.016523,keep
1005,4,0.151992,0.00448400,0.831301,0,0.015876,keep
1006,4,0.139083,0.00478944,0.881079,0,0.015816,keep
1007,4,0.161082,0.00461931,0.836351,0,0.015771,keep
1008,4,0.164108,0.00468683,0.861723,0,0.015725,keep
1009,4,0.144629,0.00483898,0.865699,0,0.016418,keep
1010,4,0.200740,0.00406909,0.822473,0,0.016501,keep
1011,4,0.148921,0.00388233,0.853039,0,0.016111,keep
1012,4,0.161716,0.00403378,0.841634,0,0.016240,keep
1013,4,0.157473,0.00420021,0.832717,0,0.015682,keep
1014,4,0.159510,0.00411039,0.788420,0,0.015308,keep
1015,4,0.176675,0.00374952,0.882567,0,0.015617,keep
1016,4,0.161614,0.00402260,0.857110,0,0.016113,keep
1017,4,0.146938,0.00431082,0.878168,0,0.015759,keep
1018,4,0.151023,0.00446447,0.865925,0,0.016284,keep
1019,4,0.136837,0.00439635,0.844424,0,0.017463,keep
1020,4,0.126234,0.00417706,0.856419,0,0.016764,keep
1021,4,0.130079,0.00376968,0.837293,0,0.018058,keep
1022,4,0.119574,0.00342373,0.844520,0,0.017902,keep
1023,4,0.105202,0.00323036,0.812871,0,0.016798,keep
1024,4,0.119649,0.00306302,0.750018,0,0.016179,keep
1025,4,0.144395,0.00336148,0.801190,0,0.016228,keep
1026,4,0.094308,0.00381737,0.864549,0,0.016154,keep
1027,4,0.080069,0.00412197,0.824941,0,0.015791,keep
1028,4,0.143158,0.00380702,0.754048,0,0.015929,keep
1029,4,0.121923,0.00372703,0.765451,0,0.016139,keep
